1.813570e+002,3.246029e+006,2.258800e+001
1.841460e+002,3.245973e+006,2.258800e+001
1.871380e+002,3.246402e+006,2.258800e+001
1.891530e+002,3.246924e+006,2.258800e+001
1.919600e+002,3.247070e+006,2.258800e+001
1.949580e+002,3.247751e+006,2.258800e+001
1.979560e+002,3.248792e+006,2.258800e+001
2.007430e+002,3.249539e+006,2.258800e+001
2.037340e+002,3.249947e+006,2.258800e+001
2.057650e+002,3.249619e+006,2.258800e+001
2.085400e+002,3.247741e+006,2.258800e+001
2.105640e+002,3.245876e+006,2.258900e+001
2.135440e+002,3.241734e+006,2.258900e+001
2.163360e+002,3.235647e+006,2.259000e+001
2.193450e+002,3.228603e+006,2.259000e+001
2.221470e+002,3.221173e+006,2.259000e+001
2.241580e+002,3.215840e+006,2.259100e+001
2.269620e+002,3.209215e+006,2.259100e+001
2.299350e+002,3.203385e+006,2.259100e+001
2.319490e+002,3.200795e+006,2.259100e+001
2.347540e+002,3.197980e+006,2.259100e+001
2.377420e+002,3.195222e+006,2.259100e+001
2.405450e+002,3.193338e+006,2.259200e+001
2.425560e+002,3.192498e+006,2.259200e+001
2.455290e+002,3.191800e+006,2.259200e+001
2.483470e+002,3.191898e+006,2.259300e+001
2.503620e+002,3.192953e+006,2.259300e+001
2.533360e+002,3.196174e+006,2.259300e+001
2.561330e+002,3.200104e+006,2.259300e+001
2.591370e+002,3.203890e+006,2.259300e+001
2.619530e+002,3.207573e+006,2.259200e+001
2.649550e+002,3.211027e+006,2.259200e+001
2.679570e+002,3.215428e+006,2.259200e+001
2.707200e+002,3.220617e+006,2.259200e+001
2.737330e+002,3.224553e+006,2.259200e+001
2.765500e+002,3.226418e+006,2.259200e+001
2.795510e+002,3.227059e+006,2.259200e+001
2.825630e+002,3.226947e+006,2.259200e+001
2.853280e+002,3.226053e+006,2.259300e+001
2.883400e+002,3.226763e+006,2.259300e+001
2.911360e+002,3.229667e+006,2.259300e+001
2.941390e+002,3.233601e+006,2.259300e+001
2.971460e+002,3.237621e+006,2.259300e+001
2.999310e+002,3.241273e+006,2.259300e+001
3.029430e+002,3.244733e+006,2.259400e+001
3.057620e+002,3.247776e+006,2.259400e+001
3.087400e+002,3.250582e+006,2.259500e+001
3.117410e+002,3.253162e+006,2.259600e+001
3.137560e+002,3.254922e+006,2.259600e+001
3.165330e+002,3.256236e+006,2.259600e+001
3.195270e+002,3.256167e+006,2.259600e+001
3.223340e+002,3.256719e+006,2.259600e+001
3.243620e+002,3.257126e+006,2.259600e+001
3.273550e+002,3.258367e+006,2.259600e+001
3.303510e+002,3.259774e+006,2.259600e+001
3.331270e+002,3.262105e+006,2.259600e+001
3.361400e+002,3.265520e+006,2.259600e+001
3.389510e+002,3.267817e+006,2.259600e+001
3.419410e+002,3.271356e+006,2.259700e+001
3.449340e+002,3.273913e+006,2.259700e+001
3.477410e+002,3.276729e+006,2.259800e+001
3.507470e+002,3.278238e+006,2.259800e+001
3.537400e+002,3.279494e+006,2.259800e+001
3.565340e+002,3.278785e+006,2.259800e+001
3.595360e+002,3.275435e+006,2.259800e+001
3.615480e+002,3.270568e+006,2.259900e+001
3.643380e+002,3.261808e+006,2.259900e+001
3.673400e+002,3.252790e+006,2.259900e+001
3.701380e+002,3.243392e+006,2.259900e+001
3.731630e+002,3.233822e+006,2.260000e+001
3.761430e+002,3.227320e+006,2.260000e+001
3.789300e+002,3.223225e+006,2.260100e+001
3.819270e+002,3.219099e+006,2.260100e+001
3.847300e+002,3.215829e+006,2.260100e+001
3.877300e+002,3.213855e+006,2.260100e+001
3.897490e+002,3.213099e+006,2.260100e+001
3.925210e+002,3.212901e+006,2.260100e+001
3.945450e+002,3.213369e+006,2.260200e+001
3.975400e+002,3.214933e+006,2.260200e+001
4.003360e+002,3.217955e+006,2.260200e+001
4.023500e+002,3.221084e+006,2.260200e+001
4.053470e+002,3.227862e+006,2.260200e+001
4.081480e+002,3.235771e+006,2.260200e+001
4.111390e+002,3.243974e+006,2.260300e+001
4.141290e+002,3.252103e+006,2.260300e+001
4.169370e+002,3.260160e+006,2.260200e+001
4.199350e+002,3.265895e+006,2.260200e+001
4.229160e+002,3.270530e+006,2.260200e+001
4.257420e+002,3.274544e+006,2.260200e+001
4.277430e+002,3.276264e+006,2.260200e+001
4.307430e+002,3.277660e+006,2.260200e+001
4.335310e+002,3.277492e+006,2.260200e+001
4.355430e+002,3.277069e+006,2.260300e+001
4.385250e+002,3.275996e+006,2.260400e+001
4.413540e+002,3.273103e+006,2.260400e+001
4.443280e+002,3.269979e+006,2.260400e+001
4.463370e+002,3.266824e+006,2.260400e+001
4.491420e+002,3.260265e+006,2.260600e+001
4.521420e+002,3.252463e+006,2.260600e+001
4.549290e+002,3.244305e+006,2.260600e+001
4.569490e+002,3.239646e+006,2.260600e+001
4.599470e+002,3.233440e+006,2.260600e+001
4.627390e+002,3.228781e+006,2.260600e+001
4.657210e+002,3.225864e+006,2.260600e+001
4.685380e+002,3.222985e+006,2.260600e+001
4.705460e+002,3.220909e+006,2.260600e+001
4.735500e+002,3.217514e+006,2.260600e+001
4.763140e+002,3.214535e+006,2.260700e+001
4.793380e+002,3.211794e+006,2.260700e+001
4.821580e+002,3.209197e+006,2.260700e+001
4.851330e+002,3.207109e+006,2.260800e+001
4.871570e+002,3.205724e+006,2.260800e+001
4.899430e+002,3.203662e+006,2.260800e+001
4.929350e+002,3.201894e+006,2.260900e+001
4.959280e+002,3.200710e+006,2.260900e+001
4.989210e+002,3.203068e+006,2.261000e+001
5.017260e+002,3.206166e+006,2.261000e+001
5.037310e+002,3.208687e+006,2.261100e+001
5.065140e+002,3.205390e+006,2.261200e+001
5.093300e+002,3.187169e+006,2.261500e+001
5.113380e+002,3.165173e+006,2.261900e+001
5.137510e+002,3.141371e+006,2.262800e+001
5.159510e+002,3.117429e+006,2.263700e+001
5.191180e+002,3.088038e+006,2.265700e+001
5.211380e+002,3.197693e+006,2.269000e+001
5.233400e+002,3.331984e+006,2.273600e+001
5.263310e+002,3.575744e+006,2.282000e+001
5.285490e+002,3.763764e+006,2.287800e+001
5.315450e+002,4.075691e+006,2.295000e+001
5.337360e+002,4.305899e+006,2.298300e+001
5.369320e+002,4.566487e+006,2.300900e+001
5.399320e+002,4.574953e+006,2.304000e+001
5.421290e+002,4.570771e+006,2.306500e+001
5.441540e+002,4.562949e+006,2.309400e+001
5.463220e+002,4.562023e+006,2.313300e+001
5.493320e+002,4.558378e+006,2.317900e+001
5.515340e+002,4.559238e+006,2.320800e+001
5.547580e+002,4.568310e+006,2.324900e+001
5.579200e+002,4.587798e+006,2.329300e+001
5.611370e+002,4.624584e+006,2.332800e+001
5.643300e+002,4.674014e+006,2.335900e+001
5.675330e+002,4.742638e+006,2.339200e+001
5.707480e+002,4.828016e+006,2.341900e+001
5.739240e+002,4.907659e+006,2.344400e+001
5.759590e+002,4.951496e+006,2.345900e+001
5.781220e+002,4.990457e+006,2.347700e+001
5.803380e+002,5.029788e+006,2.349000e+001
5.825300e+002,5.082328e+006,2.350600e+001
5.847380e+002,5.132289e+006,2.351800e+001
5.869300e+002,5.191442e+006,2.352900e+001
5.891160e+002,5.267077e+006,2.354200e+001
5.913410e+002,5.351649e+006,2.355300e+001
5.935310e+002,5.448668e+006,2.356200e+001
5.957090e+002,5.549863e+006,2.357400e+001
5.979510e+002,5.652180e+006,2.358200e+001
6.001430e+002,5.753071e+006,2.359000e+001
6.023070e+002,5.865301e+006,2.359900e+001
6.045430e+002,5.958351e+006,2.360700e+001
6.067100e+002,6.043548e+006,2.361600e+001
6.089490e+002,6.120225e+006,2.362200e+001
6.111480e+002,6.172584e+006,2.362900e+001
6.133350e+002,6.222725e+006,2.363600e+001
6.155330e+002,6.278493e+006,2.364100e+001
6.177640e+002,6.320848e+006,2.364700e+001
6.201380e+002,6.348687e+006,2.365300e+001
6.223280e+002,6.390940e+006,2.366000e+001
6.245090e+002,6.443319e+006,2.366400e+001
6.269340e+002,6.523319e+006,2.367000e+001
6.291310e+002,6.624496e+006,2.367500e+001
6.313420e+002,6.729025e+006,2.367900e+001
6.335220e+002,6.827704e+006,2.368400e+001
6.357520e+002,6.917446e+006,2.368800e+001
6.381380e+002,7.011543e+006,2.369400e+001
6.403330e+002,7.067095e+006,2.369800e+001
6.425360e+002,7.098434e+006,2.370100e+001
6.447280e+002,7.124095e+006,2.370500e+001
6.471130e+002,7.159962e+006,2.370900e+001
6.493220e+002,7.201438e+006,2.371300e+001
6.517240e+002,7.269111e+006,2.371700e+001
6.539540e+002,7.374598e+006,2.372000e+001
6.563490e+002,7.481953e+006,2.372400e+001
6.585720e+002,7.652785e+006,2.372600e+001
6.609380e+002,7.865372e+006,2.373000e+001
6.631370e+002,8.061323e+006,2.373300e+001
6.653220e+002,8.243821e+006,2.373700e+001
6.675420e+002,8.426231e+006,2.374000e+001
6.705230e+002,8.383468e+006,2.374300e+001
6.725420e+002,7.686552e+006,2.374700e+001
6.747350e+002,7.053601e+006,2.375000e+001
6.769130e+002,6.459442e+006,2.375600e+001
6.791300e+002,5.195840e+006,2.376000e+001
6.813140e+002,7.328963e+005,2.376500e+001
6.835340e+002,2.992995e+004,2.377100e+001
6.857450e+002,8.775015e+003,2.377700e+001
6.879240e+002,4.717373e+003,2.378300e+001
6.901470e+002,3.396516e+003,2.378900e+001
6.923520e+002,2.761681e+003,2.379500e+001
6.945300e+002,2.370615e+003,2.380200e+001
6.967440e+002,2.110118e+003,2.380800e+001
6.989330e+002,1.926526e+003,2.381300e+001
7.011270e+002,1.797444e+003,2.381900e+001
7.033400e+002,1.708704e+003,2.382400e+001
7.055260e+002,1.643891e+003,2.383100e+001
7.077320e+002,1.595355e+003,2.383700e+001
7.097440e+002,1.560846e+003,2.384300e+001
7.119500e+002,1.526198e+003,2.384900e+001
7.141150e+002,1.490018e+003,2.385700e+001
7.161320e+002,1.458177e+003,2.386300e+001
7.183260e+002,1.427253e+003,2.386800e+001
7.205490e+002,1.399379e+003,2.387300e+001
7.227350e+002,1.378535e+003,2.388000e+001
7.249250e+002,1.362871e+003,2.388500e+001
7.269440e+002,1.349565e+003,2.389000e+001
7.291400e+002,1.335152e+003,2.389500e+001
7.313310e+002,1.321573e+003,2.390300e+001
7.335260e+002,1.311020e+003,2.390800e+001
7.357410e+002,1.299523e+003,2.391500e+001
7.379220e+002,1.282410e+003,2.392000e+001
7.399330e+002,1.263846e+003,2.392600e+001
7.421270e+002,1.241880e+003,2.393100e+001
7.443200e+002,1.216970e+003,2.393800e+001
7.465220e+002,1.200906e+003,2.394400e+001
7.485440e+002,1.196824e+003,2.394800e+001
7.507360e+002,1.199738e+003,2.395400e+001
7.529270e+002,1.207709e+003,2.396000e+001
7.551390e+002,1.211842e+003,2.396600e+001
7.573300e+002,1.212289e+003,2.397200e+001
7.595250e+002,1.214431e+003,2.397800e+001
7.617190e+002,1.214046e+003,2.398500e+001
7.637320e+002,1.213243e+003,2.399100e+001
7.659210e+002,1.212888e+003,2.399600e+001
7.681150e+002,1.211974e+003,2.400300e+001
7.703270e+002,1.210603e+003,2.400800e+001
7.723400e+002,1.209283e+003,2.401300e+001
7.745300e+002,1.209192e+003,2.401900e+001
7.767190e+002,1.209933e+003,2.402600e+001
7.789360e+002,1.210797e+003,2.403100e+001
7.811120e+002,1.211914e+003,2.403800e+001
7.831320e+002,1.213589e+003,2.404300e+001
7.853430e+002,1.216128e+003,2.404800e+001
7.875300e+002,1.219123e+003,2.405300e+001
7.895440e+002,1.222352e+003,2.405900e+001
7.917030e+002,1.226039e+003,2.406500e+001
7.937150e+002,1.228587e+003,2.407000e+001
7.959250e+002,1.230537e+003,2.407500e+001
7.981400e+002,1.231888e+003,2.407900e+001
8.003090e+002,1.232487e+003,2.408600e+001
8.025280e+002,1.231503e+003,2.409100e+001
8.045420e+002,1.231269e+003,2.409700e+001
8.067310e+002,1.234793e+003,2.410100e+001
8.089190e+002,1.238510e+003,2.410800e+001
8.111300e+002,1.240977e+003,2.411300e+001
8.131430e+002,1.242856e+003,2.411900e+001
8.153390e+002,1.244541e+003,2.412400e+001
8.175120e+002,1.246085e+003,2.413100e+001
8.195280e+002,1.247892e+003,2.413700e+001
8.217380e+002,1.250147e+003,2.414200e+001
8.239180e+002,1.252503e+003,2.415000e+001
8.259310e+002,1.254614e+003,2.415500e+001
8.281120e+002,1.257031e+003,2.416300e+001
8.303280e+002,1.259997e+003,2.417000e+001
8.323370e+002,1.262617e+003,2.417700e+001
8.345300e+002,1.265410e+003,2.418700e+001
8.367260e+002,1.267857e+003,2.419600e+001
8.389400e+002,1.269868e+003,2.420400e+001
8.411290e+002,1.272123e+003,2.421500e+001
8.433190e+002,1.274326e+003,2.422400e+001
8.453300e+002,1.276195e+003,2.423500e+001
8.475410e+002,1.278226e+003,2.424500e+001
8.497120e+002,1.280237e+003,2.425900e+001
8.519340e+002,1.282187e+003,2.427000e+001
8.541230e+002,1.284218e+003,2.428300e+001
8.563170e+002,1.286452e+003,2.429900e+001
8.585360e+002,1.288778e+003,2.431200e+001
8.605420e+002,1.290840e+003,2.432500e+001
8.627210e+002,1.293592e+003,2.434000e+001
8.649080e+002,1.296923e+003,2.435900e+001
8.669280e+002,1.300041e+003,2.437500e+001
8.691200e+002,1.303271e+003,2.439100e+001
8.713130e+002,1.306633e+003,2.441200e+001
8.733240e+002,1.310086e+003,2.443000e+001
8.755100e+002,1.313986e+003,2.444800e+001
8.775290e+002,1.317216e+003,2.446700e+001
8.797240e+002,1.320304e+003,2.448600e+001
8.817310e+002,1.322701e+003,2.450700e+001
8.837440e+002,1.325087e+003,2.452700e+001
8.859040e+002,1.328134e+003,2.455400e+001
8.879350e+002,1.330948e+003,2.457100e+001
8.901280e+002,1.333965e+003,2.460000e+001
8.923220e+002,1.336707e+003,2.462300e+001
8.945110e+002,1.339449e+003,2.465200e+001
8.967450e+002,1.342029e+003,2.467600e+001
8.989350e+002,1.344751e+003,2.470200e+001
9.011270e+002,1.347687e+003,2.473400e+001
9.033370e+002,1.350287e+003,2.476100e+001
9.055180e+002,1.352674e+003,2.478900e+001
9.077080e+002,1.354878e+003,2.482400e+001
9.099170e+002,1.356615e+003,2.485100e+001
9.121120e+002,1.357031e+003,2.488700e+001
9.141200e+002,1.356229e+003,2.490900e+001
9.163060e+002,1.355223e+003,2.494700e+001
9.185270e+002,1.354908e+003,2.497800e+001
9.207080e+002,1.355355e+003,2.501700e+001
9.229300e+002,1.355924e+003,2.505000e+001
9.251210e+002,1.355762e+003,2.508200e+001
9.273120e+002,1.355020e+003,2.512300e+001
9.295280e+002,1.353801e+003,2.515700e+001
9.317230e+002,1.352613e+003,2.519100e+001
9.339110e+002,1.351892e+003,2.523500e+001
9.359150e+002,1.351516e+003,2.527000e+001
9.381380e+002,1.351262e+003,2.530600e+001
9.403310e+002,1.351221e+003,2.534300e+001
9.425170e+002,1.351597e+003,2.539000e+001
9.447280e+002,1.352694e+003,2.542800e+001
9.469170e+002,1.354177e+003,2.547700e+001
9.491480e+002,1.355690e+003,2.551600e+001
9.513170e+002,1.357356e+003,2.555700e+001
9.535040e+002,1.358931e+003,2.560900e+001
9.555320e+002,1.360687e+003,2.565000e+001
9.577370e+002,1.362881e+003,2.569300e+001
9.599480e+002,1.364710e+003,2.573600e+001
9.621340e+002,1.366193e+003,2.579100e+001
9.643380e+002,1.367563e+003,2.583500e+001
9.665420e+002,1.368975e+003,2.588000e+001
9.687090e+002,1.370458e+003,2.593600e+001
9.709210e+002,1.372185e+003,2.598200e+001
9.729380e+002,1.373820e+003,2.602900e+001
9.751280e+002,1.375598e+003,2.608900e+001
9.771360e+002,1.377243e+003,2.612500e+001
9.793250e+002,1.379071e+003,2.618500e+001
9.815220e+002,1.380513e+003,2.623600e+001
9.835360e+002,1.381590e+003,2.628500e+001
9.857070e+002,1.383104e+003,2.634800e+001
9.877390e+002,1.384759e+003,2.640000e+001
9.899110e+002,1.386639e+003,2.645100e+001
9.921260e+002,1.388111e+003,2.650300e+001
9.941420e+002,1.389219e+003,2.655400e+001
9.963270e+002,1.390529e+003,2.662000e+001
9.985210e+002,1.391819e+003,2.667300e+001
1.000528e+003,1.392977e+003,2.672700e+001
1.002730e+003,1.394317e+003,2.678100e+001
1.004898e+003,1.395678e+003,2.684900e+001
1.006923e+003,1.397100e+003,2.690500e+001
1.009144e+003,1.398878e+003,2.696000e+001
1.011322e+003,1.400452e+003,2.701500e+001
1.013522e+003,1.401965e+003,2.708400e+001
1.015720e+003,1.403479e+003,2.713900e+001
1.017919e+003,1.404829e+003,2.719500e+001
1.019941e+003,1.405957e+003,2.725100e+001
1.022101e+003,1.407521e+003,2.732100e+001
1.024116e+003,1.409269e+003,2.737700e+001
1.026324e+003,1.411199e+003,2.743400e+001
1.028541e+003,1.412946e+003,2.749100e+001
1.030721e+003,1.414734e+003,2.756300e+001
1.032915e+003,1.416420e+003,2.762100e+001
1.035103e+003,1.418116e+003,2.769500e+001
1.037333e+003,1.419914e+003,2.775400e+001
1.039520e+003,1.421966e+003,2.781400e+001
1.041537e+003,1.423937e+003,2.787500e+001
1.043720e+003,1.426059e+003,2.795100e+001
1.045938e+003,1.428365e+003,2.801300e+001
1.048128e+003,1.430783e+003,2.807500e+001
1.050309e+003,1.433170e+003,2.815200e+001
1.052528e+003,1.435476e+003,2.821500e+001
1.054737e+003,1.437955e+003,2.827900e+001
1.056900e+003,1.440454e+003,2.835900e+001
1.058923e+003,1.442709e+003,2.842200e+001
1.061134e+003,1.445208e+003,2.848700e+001
1.063336e+003,1.447758e+003,2.856800e+001
1.065512e+003,1.450389e+003,2.863400e+001
1.067719e+003,1.453183e+003,2.870100e+001
1.069727e+003,1.455845e+003,2.876700e+001
1.071919e+003,1.458790e+003,2.885100e+001
1.074141e+003,1.461584e+003,2.891900e+001
1.076325e+003,1.464388e+003,2.898700e+001
1.078506e+003,1.467131e+003,2.907400e+001
1.080727e+003,1.469437e+003,2.914400e+001
1.082921e+003,1.471500e+003,2.921400e+001
1.085107e+003,1.473806e+003,2.930100e+001
1.087320e+003,1.476406e+003,2.937200e+001
1.089532e+003,1.479251e+003,2.944400e+001
1.091713e+003,1.482289e+003,2.953300e+001
1.093934e+003,1.485428e+003,2.960500e+001
1.096094e+003,1.488537e+003,2.969400e+001
1.098123e+003,1.491361e+003,2.976600e+001
1.100338e+003,1.494663e+003,2.983900e+001
1.102513e+003,1.497914e+003,2.991200e+001
1.104705e+003,1.501043e+003,3.000300e+001
1.106918e+003,1.504335e+003,3.007700e+001
1.108934e+003,1.507424e+003,3.015000e+001
1.111130e+003,1.510899e+003,3.022400e+001
1.113310e+003,1.514495e+003,3.031600e+001
1.115529e+003,1.518000e+003,3.038900e+001
1.117712e+003,1.521495e+003,3.046300e+001
1.119910e+003,1.524919e+003,3.055700e+001
1.121920e+003,1.528028e+003,3.063100e+001
1.124128e+003,1.531401e+003,3.070600e+001
1.126135e+003,1.534521e+003,3.078200e+001
1.128317e+003,1.538026e+003,3.085700e+001
1.130335e+003,1.541378e+003,3.093300e+001
1.132513e+003,1.545179e+003,3.102900e+001
1.134733e+003,1.548969e+003,3.110500e+001
1.136916e+003,1.552911e+003,3.120200e+001
1.139116e+003,1.556976e+003,3.127900e+001
1.141330e+003,1.560918e+003,3.135600e+001
1.143510e+003,1.564911e+003,3.145200e+001
1.145721e+003,1.569179e+003,3.152800e+001
1.147732e+003,1.573122e+003,3.160500e+001
1.149921e+003,1.577430e+003,3.168200e+001
1.152113e+003,1.581921e+003,3.177700e+001
1.154326e+003,1.586413e+003,3.185500e+001
1.156524e+003,1.590813e+003,3.193200e+001
1.158716e+003,1.595172e+003,3.202900e+001
1.160914e+003,1.599481e+003,3.210600e+001
1.163113e+003,1.603880e+003,3.220400e+001
1.165143e+003,1.608087e+003,3.226300e+001
1.167300e+003,1.612772e+003,3.236000e+001
1.169309e+003,1.617122e+003,3.243800e+001
1.171508e+003,1.622142e+003,3.251700e+001
1.173527e+003,1.626684e+003,3.259500e+001
1.175719e+003,1.631714e+003,3.269500e+001
1.177907e+003,1.636968e+003,3.277400e+001
1.180119e+003,1.642273e+003,3.285400e+001
1.182136e+003,1.646938e+003,3.293400e+001
1.184306e+003,1.652141e+003,3.303600e+001
1.186529e+003,1.657700e+003,3.311700e+001
1.188724e+003,1.663391e+003,3.319900e+001
1.190896e+003,1.668930e+003,3.330100e+001
1.193116e+003,1.674712e+003,3.338400e+001
1.195125e+003,1.680109e+003,3.346600e+001
1.197313e+003,1.686024e+003,3.354900e+001
1.199503e+003,1.691939e+003,3.365300e+001
1.201517e+003,1.697499e+003,3.373600e+001
1.203731e+003,1.703719e+003,3.382100e+001
1.205914e+003,1.709929e+003,3.390500e+001
1.208096e+003,1.716037e+003,3.401100e+001
1.210318e+003,1.721810e+003,3.409500e+001
1.212325e+003,1.726902e+003,3.418100e+001
1.214519e+003,1.732665e+003,3.428800e+001
1.216709e+003,1.738480e+003,3.437300e+001
1.218712e+003,1.743907e+003,3.445800e+001
1.220925e+003,1.750199e+003,3.454200e+001
1.222932e+003,1.755952e+003,3.462700e+001
1.225098e+003,1.762082e+003,3.473200e+001
1.227128e+003,1.767367e+003,3.481600e+001
1.229321e+003,1.773009e+003,3.490100e+001
1.231537e+003,1.777441e+003,3.498500e+001
1.233700e+003,1.780368e+003,3.509100e+001
1.235913e+003,1.782990e+003,3.517600e+001
1.237946e+003,1.785552e+003,3.526100e+001
1.240125e+003,1.787940e+003,3.534500e+001
1.242307e+003,1.789973e+003,3.545100e+001
1.244507e+003,1.791569e+003,3.553500e+001
1.246531e+003,1.792168e+003,3.561900e+001
1.248725e+003,1.792423e+003,3.570100e+001
1.250898e+003,1.792290e+003,3.580500e+001
1.253115e+003,1.789423e+003,3.588900e+001
1.255334e+003,1.783679e+003,3.597300e+001
1.257510e+003,1.775405e+003,3.607800e+001
1.259719e+003,1.765524e+003,3.616300e+001
1.261909e+003,1.755460e+003,3.627100e+001
1.264130e+003,1.746382e+003,3.635700e+001
1.266314e+003,1.739064e+003,3.644400e+001
1.268503e+003,1.733128e+003,3.655300e+001
1.270717e+003,1.727892e+003,3.664000e+001
1.272910e+003,1.723541e+003,3.672900e+001
1.275098e+003,1.720929e+003,3.684000e+001
1.277122e+003,1.720167e+003,3.692900e+001
1.279320e+003,1.720543e+003,3.701800e+001
1.281526e+003,1.721975e+003,3.710500e+001
1.283690e+003,1.723774e+003,3.721500e+001
1.285714e+003,1.724892e+003,3.730200e+001
1.287935e+003,1.725776e+003,3.739000e+001
1.290122e+003,1.727260e+003,3.750000e+001
1.292304e+003,1.729526e+003,3.758800e+001
1.294526e+003,1.732667e+003,3.767700e+001
1.296691e+003,1.736265e+003,3.779000e+001
1.298931e+003,1.740158e+003,3.788000e+001
1.301116e+003,1.744579e+003,3.797200e+001
1.303122e+003,1.748503e+003,3.806400e+001
1.305309e+003,1.752447e+003,3.818000e+001
1.307504e+003,1.756563e+003,3.827300e+001
1.309520e+003,1.761157e+003,3.836600e+001
1.311728e+003,1.767367e+003,3.845900e+001
1.313915e+003,1.773781e+003,3.857400e+001
1.316129e+003,1.780033e+003,3.866700e+001
1.318314e+003,1.786904e+003,3.875900e+001
1.320497e+003,1.794142e+003,3.887600e+001
1.322725e+003,1.801990e+003,3.896800e+001
1.324916e+003,1.810345e+003,3.908400e+001
1.327137e+003,1.818478e+003,3.917700e+001
1.329326e+003,1.826276e+003,3.927100e+001
1.331515e+003,1.834377e+003,3.938900e+001
1.333711e+003,1.842907e+003,3.948400e+001
1.335727e+003,1.850897e+003,3.957900e+001
1.337922e+003,1.860129e+003,3.967500e+001
1.340111e+003,1.869665e+003,3.979400e+001
1.342307e+003,1.879456e+003,3.989000e+001
1.344505e+003,1.889552e+003,3.998600e+001
1.346692e+003,1.900095e+003,4.010700e+001
1.348714e+003,1.909958e+003,4.020500e+001
1.350904e+003,1.920878e+003,4.030400e+001
1.353124e+003,1.932002e+003,4.042900e+001
1.355319e+003,1.943572e+003,4.052900e+001
1.357503e+003,1.955470e+003,4.063000e+001
1.359537e+003,1.966634e+003,4.073200e+001
1.361688e+003,1.978908e+003,4.085800e+001
1.363911e+003,1.991274e+003,4.095800e+001
1.365924e+003,2.002430e+003,4.105900e+001
1.368104e+003,2.015335e+003,4.115900e+001
1.370295e+003,2.028515e+003,4.128500e+001
1.372513e+003,2.041878e+003,4.138600e+001
1.374730e+003,2.055404e+003,4.148600e+001
1.376898e+003,2.069369e+003,4.161200e+001
1.379120e+003,2.083811e+003,4.171300e+001
1.381306e+003,2.098885e+003,4.181300e+001
1.383503e+003,2.113990e+003,4.193800e+001
1.385710e+003,2.129146e+003,4.203700e+001
1.387891e+003,2.144943e+003,4.216100e+001
1.389917e+003,2.159541e+003,4.226000e+001
1.392094e+003,2.175643e+003,4.235800e+001
